latitude,longitude,hour,day_of_week,weekend,crime_zone,zone_category
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.0,77.5675799,10,2,0,-1,Low
11.9072099,77.5675799,10,2,0,-1,Low
12.9085822,77.5682546,10,2,0,0,High
12.9085822,77.5682546,10,2,0,0,High
12.9085931,77.5682486,10,2,0,0,High
12.9085931,77.5682486,10,2,0,0,High
12.9085931,77.5682486,10,2,0,0,High
12.9085931,77.5682486,10,2,0,0,High
12.9085931,77.5682486,10,2,0,0,High
12.9085847,77.5682359,10,2,0,0,High
12.9085847,77.5682359,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.9072099,77.5675799,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.908125,77.566582,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
12.907654,77.563675,10,2,0,0,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
25.907654,56.563675,10,2,0,1,High
34.907654,12.563675,10,2,0,-1,Low
34.907654,12.563675,10,2,0,-1,Low
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
12.9072099,77.5675799,10,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9083572,77.5675916,11,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
12.9096684,77.5668939,12,2,0,0,High
13.1992283,77.7076447,14,2,0,3,High
13.1992283,77.7076447,14,2,0,3,High
13.1992283,77.7076447,14,2,0,3,High
13.1992283,77.7076447,14,2,0,3,High
13.1992283,77.7076447,14,2,0,3,High
13.1992283,77.7076447,14,2,0,3,High
12.9100084,77.5651945,14,2,0,0,High
12.9100084,77.5651945,14,2,0,0,High
12.9100084,77.5651945,14,2,0,0,High
12.9100084,77.5651945,14,2,0,0,High
12.9099789,77.5651906,15,2,0,0,High
12.9099789,77.5651906,15,2,0,0,High
12.9099789,77.5651906,15,2,0,0,High
12.9099789,77.5651906,15,2,0,0,High
12.9100044,77.565197,15,2,0,0,High
12.9099623,77.5651766,15,2,0,0,High
12.9099623,77.5651766,15,2,0,0,High
13.2012711,77.7092263,15,2,0,3,High
13.2012711,77.7092263,15,2,0,3,High
13.2012711,77.7092263,15,2,0,3,High
13.2012711,77.7092263,15,2,0,3,High
13.2012711,77.7092263,15,2,0,3,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099232,77.5651912,15,2,0,0,High
12.9099881,77.5652122,15,2,0,0,High
12.9100125,77.5651946,15,2,0,0,High
12.9099881,77.5652122,15,2,0,0,High
12.9099881,77.5652122,15,2,0,0,High
12.9099881,77.5652122,15,2,0,0,High
12.9099738,77.5651935,16,2,0,0,High
12.9071917,77.5676206,16,2,0,0,High
12.9071917,77.5676206,16,2,0,0,High
12.9071917,77.5676206,16,2,0,0,High
12.9099738,77.5651935,16,2,0,0,High
12.9071917,77.5676206,16,2,0,0,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
12.9070527,77.5633859,17,2,0,0,High
12.9070445,77.5633864,17,2,0,0,High
12.9070497,77.5633621,17,2,0,0,High
12.9070497,77.5633621,17,2,0,0,High
12.9070497,77.5633621,17,2,0,0,High
12.9070665,77.5633534,17,2,0,0,High
12.9070665,77.5633534,17,2,0,0,High
12.9070252,77.563412,17,2,0,0,High
12.9070252,77.563412,17,2,0,0,High
12.9070685,77.5633735,17,2,0,0,High
12.9070685,77.5633735,17,2,0,0,High
12.9070466,77.5633722,17,2,0,0,High
12.9070466,77.5633722,17,2,0,0,High
12.9070729,77.5633323,17,2,0,0,High
12.9070729,77.5633323,17,2,0,0,High
12.9070729,77.5633323,17,2,0,0,High
12.9070629,77.5633897,17,2,0,0,High
12.9070629,77.5633897,17,2,0,0,High
12.9070629,77.5633897,17,2,0,0,High
12.9070629,77.5633897,17,2,0,0,High
12.9070629,77.5633897,17,2,0,0,High
12.9070848,77.5633452,17,2,0,0,High
12.9071211,77.5633314,17,2,0,0,High
12.9071211,77.5633314,17,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070785,77.5633451,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070479,77.5633497,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070531,77.5633686,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070531,77.5633686,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070588,77.5633961,18,2,0,0,High
12.9070588,77.5633961,18,2,0,0,High
12.9070588,77.5633961,18,2,0,0,High
12.9070629,77.5633897,18,2,0,0,High
12.9070307,77.5633145,18,2,0,0,High
12.9070307,77.5633145,18,2,0,0,High
12.9070307,77.5633145,18,2,0,0,High
12.9070307,77.5633145,18,2,0,0,High
12.907037,77.5633482,18,2,0,0,High
12.9070589,77.5634081,18,2,0,0,High
12.9070589,77.5634081,18,2,0,0,High
12.9070589,77.5634081,18,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070589,77.5634081,19,2,0,0,High
12.9070665,77.5633609,19,2,0,0,High
12.9070611,77.563367,19,2,0,0,High
12.9070611,77.563367,19,2,0,0,High
12.9070548,77.5634003,19,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9070559,77.5633721,20,2,0,0,High
12.9099827,77.5652088,23,2,0,0,High
12.9099904,77.5652112,23,2,0,0,High
12.9100016,77.565198,23,2,0,0,High
12.9099799,77.5652112,23,2,0,0,High
12.9099976,77.5651985,23,2,0,0,High
12.9099813,77.5652064,23,2,0,0,High
12.9099749,77.5652074,23,2,0,0,High
12.9099956,77.5651947,23,2,0,0,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,80.563675,10,2,0,2,High
26.907654,45.563675,10,2,0,-1,Low
26.907654,90.563675,10,2,0,-1,Low
90.907654,90.563675,10,2,0,-1,Low
90.907654,65.563675,10,2,0,-1,Low
67.907654,65.563675,10,2,0,4,High
67.907654,65.563675,10,2,0,4,High
67.907654,65.563675,10,2,0,4,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099829,77.5651788,20,3,0,0,High
12.9099717,77.5651974,20,3,0,0,High
12.9099878,77.5651867,20,3,0,0,High
12.9099735,77.5652108,21,3,0,0,High
12.9099703,77.5652123,21,3,0,0,High
12.9099703,77.5652123,21,3,0,0,High
12.9099703,77.5652123,21,3,0,0,High
12.9099703,77.5652123,21,3,0,0,High
12.9099844,77.5651907,22,3,0,0,High
12.9099853,77.5651914,22,3,0,0,High
12.9099853,77.5651914,22,3,0,0,High
12.9099853,77.5651914,22,3,0,0,High
12.9099853,77.5651914,22,3,0,0,High
12.9099853,77.5651914,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
12.9099792,77.5651918,22,3,0,0,High
12.9099712,77.5652032,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099785,77.5652012,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099808,77.5652022,22,3,0,0,High
12.9099841,77.5652075,22,3,0,0,High
12.9099803,77.5652071,22,3,0,0,High
12.9099803,77.5652071,22,3,0,0,High
12.9099803,77.5652071,22,3,0,0,High
12.909977,77.5652051,22,3,0,0,High
12.9099779,77.5652003,22,3,0,0,High
12.9099461,77.5652073,22,3,0,0,High
12.9099461,77.5652073,22,3,0,0,High
12.909968,77.5651984,22,3,0,0,High
12.9099664,77.5651999,22,3,0,0,High
12.9099664,77.5651999,22,3,0,0,High
12.9099868,77.5651882,22,3,0,0,High
12.9099861,77.5652121,22,3,0,0,High
12.9099823,77.565189,22,3,0,0,High
12.9099757,77.5651788,22,3,0,0,High
12.9099826,77.5651872,22,3,0,0,High
12.909981,77.5652117,22,3,0,0,High
12.909981,77.5652117,22,3,0,0,High
12.9099748,77.5652121,22,3,0,0,High
12.909982,77.5652025,22,3,0,0,High
12.909982,77.5652025,22,3,0,0,High
12.9099826,77.5651952,22,3,0,0,High
12.9099789,77.5651884,22,3,0,0,High
12.909972,77.5652084,22,3,0,0,High
12.909974,77.5651985,22,3,0,0,High
12.9099818,77.5651981,22,3,0,0,High
12.9099611,77.5652039,22,3,0,0,High
12.9099307,77.5652035,22,3,0,0,High
12.9099737,77.5652015,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099833,77.5651936,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099895,77.5651878,22,3,0,0,High
25.164558,82.507288,10,2,0,5,High
12.9099788,77.5651929,23,3,0,0,High
12.9100192,77.5651949,23,3,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9099738,77.5652011,23,3,0,0,High
12.9100154,77.5651886,23,3,0,0,High
12.9099982,77.5651905,23,3,0,0,High
12.9099982,77.5651905,23,3,0,0,High
12.910005,77.5651981,23,3,0,0,High
12.910005,77.5651981,23,3,0,0,High
12.9099909,77.5652122,23,3,0,0,High
12.909988,77.5652117,23,3,0,0,High
12.9099797,77.5651861,23,3,0,0,High
12.9100044,77.5651842,23,3,0,0,High
12.909993,77.5652086,23,3,0,0,High
12.909993,77.5652086,23,3,0,0,High
12.9099646,77.5651972,23,3,0,0,High
12.910004,77.5651931,21,4,0,0,High
12.910004,77.5651931,21,4,0,0,High
12.910004,77.5651931,21,4,0,0,High
12.910004,77.5651931,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099914,77.5651956,21,4,0,0,High
12.9099793,77.5651937,0,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
12.9099427,77.5652275,1,5,1,0,High
25.164558,82.507288,10,2,0,5,High
12.9099706,77.5652026,20,4,0,0,High
12.9099523,77.5652048,20,4,0,0,High
12.9099959,77.5651871,20,4,0,0,High
12.9099851,77.565203,1,5,1,0,High
25.164558,82.507288,10,2,0,5,High
12.9099558,77.5652098,20,4,0,0,High
12.9099558,77.5652098,20,4,0,0,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
25.164558,82.507288,10,2,0,5,High
12.9068515,77.5633307,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070584,77.5633646,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070617,77.56339,9,5,1,0,High
12.9070516,77.5634087,9,5,1,0,High
12.9070431,77.5633813,9,5,1,0,High
12.907056,77.5633958,9,5,1,0,High
12.9070472,77.5634059,9,5,1,0,High
12.9070461,77.5634043,9,5,1,0,High
12.9072804,77.5634222,10,5,1,0,High
12.9070854,77.5633763,10,5,1,0,High
12.9070548,77.5633833,10,5,1,0,High
12.9070339,77.5633605,10,5,1,0,High
12.9070266,77.5633708,10,5,1,0,High
12.9070475,77.5633994,10,5,1,0,High
12.9070592,77.5633728,10,5,1,0,High
12.9070391,77.5634128,10,5,1,0,High
12.9070377,77.5634062,10,5,1,0,High
12.9070617,77.5634134,11,5,1,0,High
12.90705,77.5633955,11,5,1,0,High
12.9070557,77.5633831,11,5,1,0,High
12.9070557,77.5633831,11,5,1,0,High
12.9070477,77.5634048,11,5,1,0,High
12.9070477,77.5634048,11,5,1,0,High
12.9069933,77.5633217,11,5,1,0,High
12.9069933,77.5633217,11,5,1,0,High
12.9070395,77.5633858,11,5,1,0,High
12.9070395,77.5633858,11,5,1,0,High
12.9070395,77.5633858,11,5,1,0,High
12.9070607,77.563416,11,5,1,0,High
12.9070425,77.5633949,11,5,1,0,High
12.9070513,77.5633902,11,5,1,0,High
12.9070533,77.5633729,11,5,1,0,High
12.9099834,77.5652155,18,5,1,0,High
12.9099834,77.5652155,18,5,1,0,High
12.9099834,77.5652155,18,5,1,0,High
12.9099911,77.565204,20,5,1,0,High
12.9078559,77.5634949,21,5,1,0,High
12.9078518,77.5634967,21,5,1,0,High
12.9071917,77.5675938,21,5,1,0,High
12.9099844,77.5651983,21,5,1,0,High
12.9075444,77.5674846,21,5,1,0,High
12.9075444,77.5674846,21,5,1,0,High
12.9075444,77.5674846,21,5,1,0,High
12.9075444,77.5674846,21,5,1,0,High
12.9071707,77.5675894,21,5,1,0,High
12.9071707,77.5675894,21,5,1,0,High
12.9071707,77.5675894,21,5,1,0,High
12.9099706,77.5651948,21,5,1,0,High
12.9099807,77.5651868,21,5,1,0,High
12.9099797,77.5651883,21,5,1,0,High
12.9099797,77.5651883,21,5,1,0,High
12.9099949,77.5651845,21,5,1,0,High
12.9099949,77.5651845,21,5,1,0,High
12.9099762,77.5651976,21,5,1,0,High
12.9074081,77.5676141,21,5,1,0,High
12.9074081,77.5676141,21,5,1,0,High
12.9071584,77.567589,21,5,1,0,High
12.9071661,77.56759,21,5,1,0,High
12.9099906,77.5652101,21,5,1,0,High
12.909982,77.5651906,21,5,1,0,High
12.909982,77.5651906,21,5,1,0,High
12.9099829,77.5651804,21,5,1,0,High
12.9099829,77.5651804,21,5,1,0,High
12.9099789,77.5651932,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9071659,77.5675688,21,5,1,0,High
12.9073608,77.5676256,21,5,1,0,High
12.9072214,77.5675764,23,5,1,0,High
12.9072214,77.5675764,23,5,1,0,High
12.9072146,77.5675829,23,5,1,0,High
12.9072502,77.5675255,23,5,1,0,High
12.9072502,77.5675255,23,5,1,0,High
12.9099782,77.5651994,11,6,1,0,High
12.9099747,77.5651797,11,6,1,0,High
12.9079483,77.5635783,11,6,1,0,High
12.9099859,77.5651937,11,6,1,0,High
12.9080745,77.5634779,11,6,1,0,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266316,74.5131208,13,6,1,6,High
15.8266975,74.5130448,13,6,1,6,High
15.8266975,74.5130448,13,6,1,6,High
